Index,State,Year,DoY,Event_Label,Event_Obs,Date,Sex,Site,Orchard,Genotype,Tree,X,Y,Source
3983,3,2005,144,past_flowering,4,2005-05-24,FEMALE,PGTIS,228,951,NA,L,41,Rita Wagner
3984,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,981,NA,O,25,Rita Wagner
3984,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,981,NA,O,25,Rita Wagner
3985,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,981,NA,R,35,Rita Wagner
3985,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,981,NA,R,35,Rita Wagner
3985,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,981,NA,R,35,Rita Wagner
3986,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,982,NA,P,13,Rita Wagner
3986,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,982,NA,P,13,Rita Wagner
3986,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,982,NA,P,13,Rita Wagner
3987,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,982,NA,W,12,Rita Wagner
3987,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,982,NA,W,12,Rita Wagner
3987,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,982,NA,W,12,Rita Wagner
3988,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,983,NA,AA,34,Rita Wagner
3988,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,983,NA,AA,34,Rita Wagner
3988,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,983,NA,AA,34,Rita Wagner
3989,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,983,NA,O,22,Rita Wagner
3989,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,983,NA,O,22,Rita Wagner
3989,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,983,NA,O,22,Rita Wagner
3990,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,984,NA,O,39,Rita Wagner
3990,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,984,NA,O,39,Rita Wagner
3990,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,984,NA,O,39,Rita Wagner
3991,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,984,NA,Y,32,Rita Wagner
3991,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,984,NA,Y,32,Rita Wagner
3991,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,984,NA,Y,32,Rita Wagner
3992,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,986,NA,A,23,Rita Wagner
3992,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,986,NA,A,23,Rita Wagner
3992,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,986,NA,A,23,Rita Wagner
3993,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,986,NA,Y,12,Rita Wagner
3993,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,986,NA,Y,12,Rita Wagner
3993,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,986,NA,Y,12,Rita Wagner
3994,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,987,NA,AA,44,Rita Wagner
3994,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,987,NA,AA,44,Rita Wagner
3995,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,987,NA,DD,40,Rita Wagner
3995,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,987,NA,DD,40,Rita Wagner
3996,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,989,NA,A,18,Rita Wagner
3996,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,989,NA,A,18,Rita Wagner
3996,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,989,NA,A,18,Rita Wagner
3997,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,989,NA,P,19,Rita Wagner
3997,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,989,NA,P,19,Rita Wagner
3997,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,989,NA,P,19,Rita Wagner
3998,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3998,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3998,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1460,NA,CC,42,Rita Wagner
3999,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3999,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1460,NA,M,44,Rita Wagner
3999,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1460,NA,M,44,Rita Wagner
4000,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1461,NA,M,27,Rita Wagner
4000,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1461,NA,M,27,Rita Wagner
4000,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1461,NA,M,27,Rita Wagner
4001,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1461,NA,P,39,Rita Wagner
4001,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1461,NA,P,39,Rita Wagner
4001,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1461,NA,P,39,Rita Wagner
4002,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1462,NA,L,36,Rita Wagner
4002,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1462,NA,L,36,Rita Wagner
4003,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1462,NA,Q,16,Rita Wagner
4003,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1462,NA,Q,16,Rita Wagner
4004,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1463,NA,C,2,Rita Wagner
4004,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1463,NA,C,2,Rita Wagner
4004,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1463,NA,C,2,Rita Wagner
4005,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1463,NA,K,1,Rita Wagner
4005,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1463,NA,K,1,Rita Wagner
4005,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1463,NA,K,1,Rita Wagner
4006,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1464,NA,A,19,Rita Wagner
4006,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1464,NA,A,19,Rita Wagner
4007,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1464,NA,P,7,Rita Wagner
4007,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1464,NA,P,7,Rita Wagner
4008,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
4008,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
4008,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1465,NA,EE,39,Rita Wagner
4009,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1465,NA,T,5,Rita Wagner
4009,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1465,NA,T,5,Rita Wagner
4009,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1465,NA,T,5,Rita Wagner
4010,1,2005,144,before_flowering,1,2005-05-24,FEMALE,PGTIS,228,1466,NA,O,40,Rita Wagner
4010,2,2005,150,first_flowering,2,2005-05-30,FEMALE,PGTIS,228,1466,NA,O,40,Rita Wagner
4010,2,2005,150,last_flowering,3,2005-05-30,FEMALE,PGTIS,228,1466,NA,O,40,Rita Wagner
4011,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1466,NA,Z,29,Rita Wagner
4011,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1466,NA,Z,29,Rita Wagner
4011,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1466,NA,Z,29,Rita Wagner
4013,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1467,NA,Q,6,Rita Wagner
4013,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1467,NA,Q,6,Rita Wagner
4013,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1467,NA,Q,6,Rita Wagner
4014,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1532,NA,Q,18,Rita Wagner
4014,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1532,NA,Q,18,Rita Wagner
4014,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1532,NA,Q,18,Rita Wagner
4015,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1532,NA,S,21,Rita Wagner
4015,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1532,NA,S,21,Rita Wagner
4015,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1532,NA,S,21,Rita Wagner
4016,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1533,NA,O,31,Rita Wagner
4016,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1533,NA,O,31,Rita Wagner
4016,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1533,NA,O,31,Rita Wagner
4017,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1533,NA,S,14,Rita Wagner
4017,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1533,NA,S,14,Rita Wagner
4017,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1533,NA,S,14,Rita Wagner
4018,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1536,NA,Q,21,Rita Wagner
4018,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1536,NA,Q,21,Rita Wagner
4018,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1536,NA,Q,21,Rita Wagner
4019,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1536,NA,U,34,Rita Wagner
4019,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1536,NA,U,34,Rita Wagner
4019,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1536,NA,U,34,Rita Wagner
4020,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1538,NA,BB,8,Rita Wagner
4020,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1538,NA,BB,8,Rita Wagner
4020,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1538,NA,BB,8,Rita Wagner
4021,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1538,NA,EE,12,Rita Wagner
4021,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1538,NA,EE,12,Rita Wagner
4021,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1538,NA,EE,12,Rita Wagner
4022,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1539,NA,T,10,Rita Wagner
4022,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1539,NA,T,10,Rita Wagner
4022,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1539,NA,T,10,Rita Wagner
4023,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1539,NA,Y,49,Rita Wagner
4023,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1539,NA,Y,49,Rita Wagner
4023,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1539,NA,Y,49,Rita Wagner
4024,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1540,NA,AA,38,Rita Wagner
4024,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1540,NA,AA,38,Rita Wagner
4024,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1540,NA,AA,38,Rita Wagner
4025,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1540,NA,P,49,Rita Wagner
4025,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1540,NA,P,49,Rita Wagner
4026,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1560,NA,L,30,Rita Wagner
4026,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1560,NA,L,30,Rita Wagner
4026,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1560,NA,L,30,Rita Wagner
4027,1,2005,144,before_flowering,1,2005-05-24,FEMALE,PGTIS,228,1560,NA,U,4,Rita Wagner
4027,2,2005,150,first_flowering,2,2005-05-30,FEMALE,PGTIS,228,1560,NA,U,4,Rita Wagner
4027,2,2005,150,last_flowering,3,2005-05-30,FEMALE,PGTIS,228,1560,NA,U,4,Rita Wagner
4028,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1571,NA,A,50,Rita Wagner
4028,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1571,NA,A,50,Rita Wagner
4028,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1571,NA,A,50,Rita Wagner
4029,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1571,NA,L,6,Rita Wagner
4029,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1571,NA,L,6,Rita Wagner
4029,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1571,NA,L,6,Rita Wagner
4030,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1581,NA,A,20,Rita Wagner
4030,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1581,NA,A,20,Rita Wagner
4030,2,2005,150,last_flowering,3,2005-05-30,FEMALE,PGTIS,228,1581,NA,A,20,Rita Wagner
4031,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1581,NA,BB,44,Rita Wagner
4031,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1581,NA,BB,44,Rita Wagner
4032,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1583,NA,B,32,Rita Wagner
4032,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1583,NA,B,32,Rita Wagner
4033,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1583,NA,BB,21,Rita Wagner
4033,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1583,NA,BB,21,Rita Wagner
4034,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1584,NA,DD,48,Rita Wagner
4034,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1584,NA,DD,48,Rita Wagner
4034,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1584,NA,DD,48,Rita Wagner
4035,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1584,NA,R,26,Rita Wagner
4035,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1584,NA,R,26,Rita Wagner
4035,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1584,NA,R,26,Rita Wagner
4036,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1585,NA,E,7,Rita Wagner
4036,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1585,NA,E,7,Rita Wagner
4036,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1585,NA,E,7,Rita Wagner
4037,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1585,NA,F,31,Rita Wagner
4037,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1585,NA,F,31,Rita Wagner
4037,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1585,NA,F,31,Rita Wagner
4038,2,2005,136,first_flowering,2,2005-05-16,FEMALE,PGTIS,228,1586,NA,L,15,Rita Wagner
4038,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1586,NA,L,15,Rita Wagner
4039,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1586,NA,Q,20,Rita Wagner
4039,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1586,NA,Q,20,Rita Wagner
4039,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1586,NA,Q,20,Rita Wagner
4040,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1588,NA,P,25,Rita Wagner
4040,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1588,NA,P,25,Rita Wagner
4040,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1588,NA,P,25,Rita Wagner
4041,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1588,NA,W,4,Rita Wagner
4041,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1588,NA,W,4,Rita Wagner
4041,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1588,NA,W,4,Rita Wagner
4042,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1589,NA,CC,15,Rita Wagner
4042,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1589,NA,CC,15,Rita Wagner
4042,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1589,NA,CC,15,Rita Wagner
4043,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1589,NA,V,2,Rita Wagner
4043,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1589,NA,V,2,Rita Wagner
4043,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1589,NA,V,2,Rita Wagner
4044,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1590,NA,O,43,Rita Wagner
4044,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1590,NA,O,43,Rita Wagner
4044,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1590,NA,O,43,Rita Wagner
4045,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1590,NA,Z,43,Rita Wagner
4045,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1590,NA,Z,43,Rita Wagner
4045,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1590,NA,Z,43,Rita Wagner
4046,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1593,NA,EE,23,Rita Wagner
4046,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1593,NA,EE,23,Rita Wagner
4046,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1593,NA,EE,23,Rita Wagner
4047,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1593,NA,O,26,Rita Wagner
4047,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1593,NA,O,26,Rita Wagner
4047,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1593,NA,O,26,Rita Wagner
4048,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1594,NA,O,21,Rita Wagner
4048,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1594,NA,O,21,Rita Wagner
4048,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1594,NA,O,21,Rita Wagner
4049,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1594,NA,W,22,Rita Wagner
4049,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1594,NA,W,22,Rita Wagner
4049,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1594,NA,W,22,Rita Wagner
4050,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1595,NA,C,3,Rita Wagner
4050,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1595,NA,C,3,Rita Wagner
4050,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1595,NA,C,3,Rita Wagner
4051,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1595,NA,DD,35,Rita Wagner
4051,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1595,NA,DD,35,Rita Wagner
4051,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1595,NA,DD,35,Rita Wagner
4052,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1596,NA,E,30,Rita Wagner
4052,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1596,NA,E,30,Rita Wagner
4052,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1596,NA,E,30,Rita Wagner
4053,1,2005,139,before_flowering,1,2005-05-19,FEMALE,PGTIS,228,1596,NA,T,6,Rita Wagner
4053,2,2005,144,first_flowering,2,2005-05-24,FEMALE,PGTIS,228,1596,NA,T,6,Rita Wagner
4053,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1596,NA,T,6,Rita Wagner
4054,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1599,NA,T,1,Rita Wagner
4054,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1599,NA,T,1,Rita Wagner
4054,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1599,NA,T,1,Rita Wagner
4055,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,1599,NA,X,28,Rita Wagner
4055,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,1599,NA,X,28,Rita Wagner
4055,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,1599,NA,X,28,Rita Wagner
4056,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,2000,NA,R,15,Rita Wagner
4056,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,2000,NA,R,15,Rita Wagner
4056,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,2000,NA,R,15,Rita Wagner
4057,1,2005,136,before_flowering,1,2005-05-16,FEMALE,PGTIS,228,2000,NA,V,34,Rita Wagner
4057,2,2005,139,first_flowering,2,2005-05-19,FEMALE,PGTIS,228,2000,NA,V,34,Rita Wagner
4057,2,2005,144,last_flowering,3,2005-05-24,FEMALE,PGTIS,228,2000,NA,V,34,Rita Wagner
4058,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,910,NA,K,20,Rita Wagner
4058,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,910,NA,K,20,Rita Wagner
4059,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,910,NA,Q,30,Rita Wagner
4059,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,910,NA,Q,30,Rita Wagner
4060,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,951,NA,K,45,Rita Wagner
4060,2,2005,139,last_flowering,3,2005-05-19,MALE,PGTIS,228,951,NA,K,45,Rita Wagner
4060,3,2005,144,past_flowering,4,2005-05-24,MALE,PGTIS,228,951,NA,K,45,Rita Wagner
4061,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,951,NA,L,41,Rita Wagner
4061,2,2005,139,last_flowering,3,2005-05-19,MALE,PGTIS,228,951,NA,L,41,Rita Wagner
4061,3,2005,144,past_flowering,4,2005-05-24,MALE,PGTIS,228,951,NA,L,41,Rita Wagner
4062,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,981,NA,O,25,Rita Wagner
4062,2,2005,150,last_flowering,3,2005-05-30,MALE,PGTIS,228,981,NA,O,25,Rita Wagner
4063,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,981,NA,R,35,Rita Wagner
4063,2,2005,139,last_flowering,3,2005-05-19,MALE,PGTIS,228,981,NA,R,35,Rita Wagner
4063,3,2005,144,past_flowering,4,2005-05-24,MALE,PGTIS,228,981,NA,R,35,Rita Wagner
4064,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,982,NA,P,13,Rita Wagner
4064,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,982,NA,P,13,Rita Wagner
4065,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,982,NA,W,12,Rita Wagner
4065,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,982,NA,W,12,Rita Wagner
4066,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,983,NA,AA,34,Rita Wagner
4066,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,983,NA,AA,34,Rita Wagner
4067,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,983,NA,O,22,Rita Wagner
4067,2,2005,150,last_flowering,3,2005-05-30,MALE,PGTIS,228,983,NA,O,22,Rita Wagner
4068,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,984,NA,O,39,Rita Wagner
4068,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,984,NA,O,39,Rita Wagner
4069,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,984,NA,Y,32,Rita Wagner
4069,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,984,NA,Y,32,Rita Wagner
4070,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,986,NA,A,23,Rita Wagner
4070,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,986,NA,A,23,Rita Wagner
4070,3,2005,150,past_flowering,4,2005-05-30,MALE,PGTIS,228,986,NA,A,23,Rita Wagner
4071,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,986,NA,Y,12,Rita Wagner
4071,2,2005,144,last_flowering,3,2005-05-24,MALE,PGTIS,228,986,NA,Y,12,Rita Wagner
4072,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,987,NA,AA,44,Rita Wagner
4072,2,2005,139,last_flowering,3,2005-05-19,MALE,PGTIS,228,987,NA,AA,44,Rita Wagner
4072,3,2005,144,past_flowering,4,2005-05-24,MALE,PGTIS,228,987,NA,AA,44,Rita Wagner
4073,2,2005,136,first_flowering,2,2005-05-16,MALE,PGTIS,228,987,NA,DD,40,Rita Wagner
4073,2,2005,139,last_flowering,3,2005-05-19,MALE,PGTIS,228,987,NA,DD,40,Rita Wagner
