"Index","DoY","Phenophase","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source"
317,155,"4","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-4","Rita Wagner"
317,157,"4","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-6","Rita Wagner"
317,159,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-8","Rita Wagner"
317,161,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-10","Rita Wagner"
317,163,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-12","Rita Wagner"
327,148,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-5-28","Rita Wagner"
327,150,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-5-30","Rita Wagner"
327,153,"4","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-2","Rita Wagner"
327,155,"4","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-4","Rita Wagner"
327,157,"4","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-6","Rita Wagner"
327,159,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-8","Rita Wagner"
327,161,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-10","Rita Wagner"
327,163,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-12","Rita Wagner"
336,148,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-5-28","Rita Wagner"
336,150,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-5-30","Rita Wagner"
336,153,"4","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-2","Rita Wagner"
336,155,"4","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-4","Rita Wagner"
336,157,"4","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-6","Rita Wagner"
336,159,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-8","Rita Wagner"
336,161,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-10","Rita Wagner"
336,163,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-12","Rita Wagner"
346,148,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-5-28","Rita Wagner"
346,150,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-5-30","Rita Wagner"
346,153,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-2","Rita Wagner"
346,155,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-4","Rita Wagner"
346,157,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-6","Rita Wagner"
346,159,"-","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-8","Rita Wagner"
346,161,"-","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-10","Rita Wagner"
346,163,"-","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-12","Rita Wagner"
347,148,"4","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-5-28","Rita Wagner"
347,150,"4","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-5-30","Rita Wagner"
347,153,"4","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-2","Rita Wagner"
347,155,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-4","Rita Wagner"
347,157,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-6","Rita Wagner"
347,159,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-8","Rita Wagner"
347,161,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-10","Rita Wagner"
347,163,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-12","Rita Wagner"
366,148,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-5-28","Rita Wagner"
366,150,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-5-30","Rita Wagner"
366,153,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-2","Rita Wagner"
366,155,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-4","Rita Wagner"
366,157,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-6","Rita Wagner"
366,159,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-8","Rita Wagner"
366,161,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-10","Rita Wagner"
366,163,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-12","Rita Wagner"
305,148,"4","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-5-28","Rita Wagner"
305,150,"4","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-5-30","Rita Wagner"
305,153,"4","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-2","Rita Wagner"
305,155,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-4","Rita Wagner"
305,157,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-6","Rita Wagner"
305,159,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-8","Rita Wagner"
305,161,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-10","Rita Wagner"
305,163,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-12","Rita Wagner"
360,148,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-5-28","Rita Wagner"
360,150,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-5-30","Rita Wagner"
360,153,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-2","Rita Wagner"
360,155,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-4","Rita Wagner"
360,157,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-6","Rita Wagner"
360,159,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-8","Rita Wagner"
360,161,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-10","Rita Wagner"
360,163,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-12","Rita Wagner"
367,148,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-5-28","Rita Wagner"
367,150,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-5-30","Rita Wagner"
367,153,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-2","Rita Wagner"
367,155,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-4","Rita Wagner"
367,157,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-6","Rita Wagner"
367,159,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-8","Rita Wagner"
367,161,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-10","Rita Wagner"
367,163,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-12","Rita Wagner"
353,148,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-5-28","Rita Wagner"
353,150,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-5-30","Rita Wagner"
353,153,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-2","Rita Wagner"
353,155,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-4","Rita Wagner"
353,157,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-6","Rita Wagner"
353,159,"-","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-8","Rita Wagner"
353,161,"-","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-10","Rita Wagner"
353,163,"-","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-12","Rita Wagner"
368,148,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-5-28","Rita Wagner"
368,150,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-5-30","Rita Wagner"
368,153,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-2","Rita Wagner"
368,155,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-4","Rita Wagner"
368,157,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-6","Rita Wagner"
368,159,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-8","Rita Wagner"
368,161,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-10","Rita Wagner"
368,163,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-12","Rita Wagner"
302,148,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-5-28","Rita Wagner"
302,150,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-5-30","Rita Wagner"
302,153,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-2","Rita Wagner"
302,155,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-4","Rita Wagner"
302,157,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-6","Rita Wagner"
302,159,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-8","Rita Wagner"
302,161,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-10","Rita Wagner"
302,163,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-12","Rita Wagner"
309,148,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-5-28","Rita Wagner"
309,150,"4","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-5-30","Rita Wagner"
309,153,"4","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-2","Rita Wagner"
309,155,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-4","Rita Wagner"
309,157,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-6","Rita Wagner"
309,159,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-8","Rita Wagner"
309,161,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-10","Rita Wagner"
309,163,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-12","Rita Wagner"
354,148,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-5-28","Rita Wagner"
354,150,"4","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-5-30","Rita Wagner"
354,153,"4","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-2","Rita Wagner"
354,155,"4","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-4","Rita Wagner"
354,157,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-6","Rita Wagner"
354,159,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-8","Rita Wagner"
354,161,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-10","Rita Wagner"
354,163,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-12","Rita Wagner"
314,148,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-5-28","Rita Wagner"
314,150,"4","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-5-30","Rita Wagner"
314,153,"4","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-2","Rita Wagner"
314,155,"4","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-4","Rita Wagner"
314,157,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-6","Rita Wagner"
314,159,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-8","Rita Wagner"
314,161,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-10","Rita Wagner"
314,163,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-12","Rita Wagner"
321,148,"4","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-5-28","Rita Wagner"
321,150,"4","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-5-30","Rita Wagner"
321,153,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-2","Rita Wagner"
321,155,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-4","Rita Wagner"
321,157,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-6","Rita Wagner"
321,159,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-8","Rita Wagner"
321,161,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-10","Rita Wagner"
321,163,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-12","Rita Wagner"
306,148,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-5-28","Rita Wagner"
306,150,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-5-30","Rita Wagner"
306,153,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-2","Rita Wagner"
306,155,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-4","Rita Wagner"
306,157,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-6","Rita Wagner"
306,159,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-8","Rita Wagner"
306,161,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-10","Rita Wagner"
306,163,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-12","Rita Wagner"
348,148,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-5-28","Rita Wagner"
348,150,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-5-30","Rita Wagner"
348,153,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-2","Rita Wagner"
348,155,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-4","Rita Wagner"
348,157,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-6","Rita Wagner"
348,159,"-","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-8","Rita Wagner"
348,161,"-","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-10","Rita Wagner"
348,163,"-","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-12","Rita Wagner"
312,148,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-5-28","Rita Wagner"
312,150,"4","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-5-30","Rita Wagner"
312,153,"4","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-2","Rita Wagner"
312,155,"4","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-4","Rita Wagner"
312,157,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-6","Rita Wagner"
312,159,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-8","Rita Wagner"
312,161,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-10","Rita Wagner"
312,163,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-12","Rita Wagner"
334,148,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-5-28","Rita Wagner"
334,150,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-5-30","Rita Wagner"
334,153,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-2","Rita Wagner"
334,155,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-4","Rita Wagner"
334,157,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-6","Rita Wagner"
334,159,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-8","Rita Wagner"
334,161,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-10","Rita Wagner"
334,163,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-12","Rita Wagner"
316,148,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-5-28","Rita Wagner"
316,150,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-5-30","Rita Wagner"
316,153,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-2","Rita Wagner"
316,155,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-4","Rita Wagner"
316,157,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-6","Rita Wagner"
316,159,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-8","Rita Wagner"
316,161,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-10","Rita Wagner"
316,163,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-12","Rita Wagner"
349,148,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-5-28","Rita Wagner"
349,150,"4","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-5-30","Rita Wagner"
349,153,"4","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-2","Rita Wagner"
349,155,"4","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-4","Rita Wagner"
349,157,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-6","Rita Wagner"
349,159,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-8","Rita Wagner"
349,161,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-10","Rita Wagner"
349,163,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-12","Rita Wagner"
325,148,"-","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-5-28","Rita Wagner"
325,150,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-5-30","Rita Wagner"
325,153,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-2","Rita Wagner"
325,155,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-4","Rita Wagner"
325,157,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-6","Rita Wagner"
325,159,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-8","Rita Wagner"
325,161,"-","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-10","Rita Wagner"
325,163,"-","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-12","Rita Wagner"
342,148,"4","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-5-28","Rita Wagner"
342,150,"4","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-5-30","Rita Wagner"
342,153,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-2","Rita Wagner"
342,155,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-4","Rita Wagner"
342,157,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-6","Rita Wagner"
342,159,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-8","Rita Wagner"
342,161,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-10","Rita Wagner"
342,163,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-12","Rita Wagner"
340,148,"4","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-5-28","Rita Wagner"
340,150,"4","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-5-30","Rita Wagner"
340,153,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-2","Rita Wagner"
340,155,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-4","Rita Wagner"
340,157,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-6","Rita Wagner"
340,159,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-8","Rita Wagner"
340,161,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-10","Rita Wagner"
340,163,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-12","Rita Wagner"
357,148,"4","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-5-28","Rita Wagner"
357,150,"4","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-5-30","Rita Wagner"
357,153,"4","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-2","Rita Wagner"
357,155,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-4","Rita Wagner"
357,157,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-6","Rita Wagner"
357,159,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-8","Rita Wagner"
357,161,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-10","Rita Wagner"
357,163,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-12","Rita Wagner"
330,148,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-5-28","Rita Wagner"
330,150,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-5-30","Rita Wagner"
330,153,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-2","Rita Wagner"
330,155,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-4","Rita Wagner"
330,157,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-6","Rita Wagner"
330,159,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-8","Rita Wagner"
330,161,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-10","Rita Wagner"
330,163,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-12","Rita Wagner"
369,148,"4","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-5-28","Rita Wagner"
369,150,"4","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-5-30","Rita Wagner"
369,153,"4","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-2","Rita Wagner"
369,155,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-4","Rita Wagner"
369,157,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-6","Rita Wagner"
369,159,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-8","Rita Wagner"
369,161,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-10","Rita Wagner"
369,163,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-12","Rita Wagner"
298,148,"4","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-5-28","Rita Wagner"
298,150,"4","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-5-30","Rita Wagner"
298,153,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-2","Rita Wagner"
298,155,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-4","Rita Wagner"
298,157,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-6","Rita Wagner"
298,159,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-8","Rita Wagner"
298,161,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-10","Rita Wagner"
298,163,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-12","Rita Wagner"
310,148,"-","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-5-28","Rita Wagner"
310,150,"4","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-5-30","Rita Wagner"
310,153,"4","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-6-2","Rita Wagner"
310,155,"-","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-6-4","Rita Wagner"
310,157,"-","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-6-6","Rita Wagner"
310,159,"-","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-6-8","Rita Wagner"
310,161,"-","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-6-10","Rita Wagner"
310,163,"-","MALE",1997,"PGTIS",220,1582,11,"CC",8,"1997-6-12","Rita Wagner"
326,148,"4","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-5-28","Rita Wagner"
326,150,"4","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-5-30","Rita Wagner"
326,153,"-","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-6-2","Rita Wagner"
326,155,"-","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-6-4","Rita Wagner"
326,157,"-","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-6-6","Rita Wagner"
326,159,"-","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-6-8","Rita Wagner"
326,161,"-","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-6-10","Rita Wagner"
326,163,"-","MALE",1997,"PGTIS",220,1587,19,"O",21,"1997-6-12","Rita Wagner"
337,148,"4","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-5-28","Rita Wagner"
337,150,"4","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-5-30","Rita Wagner"
337,153,"4","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-6-2","Rita Wagner"
337,155,"-","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-6-4","Rita Wagner"
337,157,"-","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-6-6","Rita Wagner"
337,159,"-","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-6-8","Rita Wagner"
337,161,"-","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-6-10","Rita Wagner"
337,163,"-","MALE",1997,"PGTIS",220,1587,24,"BB",31,"1997-6-12","Rita Wagner"
300,148,"-","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-5-28","Rita Wagner"
300,150,"4","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-5-30","Rita Wagner"
300,153,"4","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-6-2","Rita Wagner"
300,155,"4","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-6-4","Rita Wagner"
300,157,"-","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-6-6","Rita Wagner"
300,159,"-","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-6-8","Rita Wagner"
300,161,"-","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-6-10","Rita Wagner"
300,163,"-","MALE",1997,"PGTIS",220,1591,6,"Q",6,"1997-6-12","Rita Wagner"
322,148,"-","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-5-28","Rita Wagner"
322,150,"4","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-5-30","Rita Wagner"
322,153,"4","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-6-2","Rita Wagner"
322,155,"4","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-6-4","Rita Wagner"
322,157,"4","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-6-6","Rita Wagner"
322,159,"-","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-6-8","Rita Wagner"
322,161,"-","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-6-10","Rita Wagner"
322,163,"-","MALE",1997,"PGTIS",220,1591,17,"R",18,"1997-6-12","Rita Wagner"
358,148,"4","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-5-28","Rita Wagner"
358,150,"4","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-5-30","Rita Wagner"
358,153,"4","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-2","Rita Wagner"
358,155,"4","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-4","Rita Wagner"
358,157,"-","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-6","Rita Wagner"
358,159,"-","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-8","Rita Wagner"
358,161,"-","MALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-10","Rita Wagner"
