"Index","DoY","Phenophase_Recorded","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source","First_RF","Last_RF","State"
2699,157,"3","FEMALE",2011,"PGTIS",223,1558,NA,"P",39,"2011-6-6","Rita Wagner",157,157,2
2700,157,"-","FEMALE",2011,"PGTIS",223,1558,NA,"V",1,"2011-6-6","Rita Wagner",164,164,1
2700,164,"4","FEMALE",2011,"PGTIS",223,1558,NA,"V",1,"2011-6-13","Rita Wagner",164,164,2
2701,157,"4","FEMALE",2011,"PGTIS",223,1563,NA,"J",19,"2011-6-6","Rita Wagner",157,164,2
2701,164,"5","FEMALE",2011,"PGTIS",223,1563,NA,"J",19,"2011-6-13","Rita Wagner",157,164,2
2702,157,"3","FEMALE",2011,"PGTIS",223,1563,NA,"K",33,"2011-6-6","Rita Wagner",157,164,2
2702,164,"4.5","FEMALE",2011,"PGTIS",223,1563,NA,"K",33,"2011-6-13","Rita Wagner",157,164,2
2703,157,"4","MALE",2011,"PGTIS",223,1468,NA,"AA",5,"2011-6-6","Rita Wagner",157,164,2
2703,164,"4","MALE",2011,"PGTIS",223,1468,NA,"AA",5,"2011-6-13","Rita Wagner",157,164,2
2704,157,"4","MALE",2011,"PGTIS",223,1468,NA,"W",20,"2011-6-6","Rita Wagner",157,157,2
2705,157,"4","MALE",2011,"PGTIS",223,1469,NA,"L",2,"2011-6-6","Rita Wagner",157,157,2
2705,164,"-","MALE",2011,"PGTIS",223,1469,NA,"L",2,"2011-6-13","Rita Wagner",157,157,3
2706,157,"4","MALE",2011,"PGTIS",223,1469,NA,"T",5,"2011-6-6","Rita Wagner",157,157,2
2707,157,"4","MALE",2011,"PGTIS",223,1470,NA,"CC",3,"2011-6-6","Rita Wagner",157,164,2
