"Orchard","Year","Sex","Clone","Tree","X","Y","Month","Day","Phenophase","Page"
"228",1998,"FEMALE",989,28,"N",39,5,17,"-",11
"228",1998,"FEMALE",989,28,"N",39,5,19,"4",11
"228",1998,"FEMALE",989,28,"N",39,5,22,"4",11
"228",1998,"FEMALE",989,28,"N",39,5,24,"4",11
"228",1998,"FEMALE",989,28,"N",39,5,26,"4",11
"228",1998,"FEMALE",989,28,"N",39,5,28,"-",11
"228",1998,"FEMALE",989,28,"N",39,6,1,"-",11
"228",1998,"FEMALE",989,28,"N",39,6,3,"-",11
"228",1998,"FEMALE",989,33,"P",42,5,15,"-",11
"228",1998,"FEMALE",989,33,"P",42,5,17,"-",11
"228",1998,"FEMALE",989,33,"P",42,5,19,"4",11
"228",1998,"FEMALE",989,33,"P",42,5,22,"4",11
"228",1998,"FEMALE",989,33,"P",42,5,24,"4",11
"228",1998,"FEMALE",989,33,"P",42,5,26,"4",11
"228",1998,"FEMALE",989,33,"P",42,5,28,"4",11
"228",1998,"FEMALE",989,33,"P",42,6,1,"-",11
"228",1998,"FEMALE",989,33,"P",42,6,3,"-",11
"228",1998,"FEMALE",1460,34,"M",44,5,15,"4",11
"228",1998,"FEMALE",1460,34,"M",44,5,17,"4",11
"228",1998,"FEMALE",1460,34,"M",44,5,19,"4",11
"228",1998,"FEMALE",1460,34,"M",44,5,22,"4",11
"228",1998,"FEMALE",1460,34,"M",44,5,24,"4",11
"228",1998,"FEMALE",1460,34,"M",44,5,26,"-",11
"228",1998,"FEMALE",1460,34,"M",44,5,28,"-",11
"228",1998,"FEMALE",1460,34,"M",44,6,1,"-",11
"228",1998,"FEMALE",1460,34,"M",44,6,3,"-",11
"228",1998,"FEMALE",1460,38,"CC",42,5,15,"4",12
"228",1998,"FEMALE",1460,38,"CC",42,5,17,"4",12
"228",1998,"FEMALE",1460,38,"CC",42,5,19,"4",12
"228",1998,"FEMALE",1460,38,"CC",42,5,22,"4",12
"228",1998,"FEMALE",1460,38,"CC",42,5,24,"-",12
"228",1998,"FEMALE",1460,38,"CC",42,5,26,"-",12
"228",1998,"FEMALE",1460,38,"CC",42,5,28,"-",12
"228",1998,"FEMALE",1460,38,"CC",42,6,1,"-",12
"228",1998,"FEMALE",1460,38,"CC",42,6,3,"-",12
"228",1998,"FEMALE",1461,20,"M",27,5,15,"-",11
"228",1998,"FEMALE",1461,20,"M",27,5,17,"-",11
"228",1998,"FEMALE",1461,20,"M",27,5,19,"-",11
"228",1998,"FEMALE",1461,20,"M",27,5,22,"4",11
"228",1998,"FEMALE",1461,20,"M",27,5,24,"4",11
"228",1998,"FEMALE",1461,20,"M",27,5,26,"4",11
"228",1998,"FEMALE",1461,20,"M",27,5,28,"4",11
"228",1998,"FEMALE",1461,20,"M",27,6,1,"-",11
"228",1998,"FEMALE",1461,20,"M",27,6,3,"-",11
"228",1998,"FEMALE",1461,27,"P",39,5,15,"-",11
"228",1998,"FEMALE",1461,27,"P",39,5,17,"-",11
"228",1998,"FEMALE",1461,27,"P",39,5,19,"-",11
"228",1998,"FEMALE",1461,27,"P",39,5,22,"4",11
"228",1998,"FEMALE",1461,27,"P",39,5,24,"4",11
"228",1998,"FEMALE",1461,27,"P",39,5,26,"4",11
"228",1998,"FEMALE",1461,27,"P",39,5,28,"4",11
"228",1998,"FEMALE",1461,27,"P",39,6,1,"-",11
"228",1998,"FEMALE",1461,27,"P",39,6,3,"-",11
"228",1998,"FEMALE",1462,28,"L",36,5,15,"4",11
"228",1998,"FEMALE",1462,28,"L",36,5,17,"4",11
"228",1998,"FEMALE",1462,28,"L",36,5,19,"4",11
"228",1998,"FEMALE",1462,28,"L",36,5,22,"4",11
"228",1998,"FEMALE",1462,28,"L",36,5,24,"-",11
"228",1998,"FEMALE",1462,28,"L",36,5,26,"-",11
"228",1998,"FEMALE",1462,28,"L",36,5,28,"-",11
"228",1998,"FEMALE",1462,28,"L",36,6,1,"-",11
"228",1998,"FEMALE",1462,28,"L",36,6,3,"-",11
"228",1998,"FEMALE",1462,38,"Q",49,5,15,"-",11
"228",1998,"FEMALE",1462,38,"Q",49,5,17,"4",11
"228",1998,"FEMALE",1462,38,"Q",49,5,19,"4",11
"228",1998,"FEMALE",1462,38,"Q",49,5,22,"4",11
"228",1998,"FEMALE",1462,38,"Q",49,5,24,"4",11
"228",1998,"FEMALE",1462,38,"Q",49,5,26,"-",11
"228",1998,"FEMALE",1462,38,"Q",49,5,28,"-",11
"228",1998,"FEMALE",1462,38,"Q",49,6,1,"-",11
"228",1998,"FEMALE",1462,38,"Q",49,6,3,"-",11
"228",1998,"FEMALE",1463,9,"G",11,5,15,"-",11
"228",1998,"FEMALE",1463,9,"G",11,5,17,"-",11
"228",1998,"FEMALE",1463,9,"G",11,5,19,"-",11
"228",1998,"FEMALE",1463,9,"G",11,5,22,"4",11
"228",1998,"FEMALE",1463,9,"G",11,5,24,"4",11
"228",1998,"FEMALE",1463,9,"G",11,5,26,"4",11
"228",1998,"FEMALE",1463,9,"G",11,5,28,"4",11
"228",1998,"FEMALE",1463,9,"G",11,6,1,"4",11
"228",1998,"FEMALE",1463,9,"G",11,6,3,"-",11
"228",1998,"FEMALE",1463,17,"A",21,5,15,"-",11
"228",1998,"FEMALE",1463,17,"A",21,5,17,"-",11
"228",1998,"FEMALE",1463,17,"A",21,5,19,"-",11
"228",1998,"FEMALE",1463,17,"A",21,5,22,"4",11
"228",1998,"FEMALE",1463,17,"A",21,5,24,"4",11
"228",1998,"FEMALE",1463,17,"A",21,5,26,"4",11
"228",1998,"FEMALE",1463,17,"A",21,5,28,"4",11
"228",1998,"FEMALE",1463,17,"A",21,6,1,"4",11
"228",1998,"FEMALE",1463,17,"A",21,6,3,"-",11
"228",1998,"FEMALE",1464,11,"A",19,5,15,"-",11
"228",1998,"FEMALE",1464,11,"A",19,5,17,"-",11
"228",1998,"FEMALE",1464,11,"A",19,5,19,"4",11
"228",1998,"FEMALE",1464,11,"A",19,5,22,"4",11
"228",1998,"FEMALE",1464,11,"A",19,5,24,"4",11
"228",1998,"FEMALE",1464,11,"A",19,5,26,"4",11
"228",1998,"FEMALE",1464,11,"A",19,5,28,"4",11
"228",1998,"FEMALE",1464,11,"A",19,6,1,"-",11
"228",1998,"FEMALE",1464,11,"A",19,6,3,"-",11
"228",1998,"FEMALE",1464,19,"N",30,5,15,"-",11
"228",1998,"FEMALE",1464,19,"N",30,5,17,"-",11
"228",1998,"FEMALE",1464,19,"N",30,5,19,"-",11
"228",1998,"FEMALE",1464,19,"N",30,5,22,"4",11
"228",1998,"FEMALE",1464,19,"N",30,5,24,"4",11
"228",1998,"FEMALE",1464,19,"N",30,5,26,"4",11
"228",1998,"FEMALE",1464,19,"N",30,5,28,"4",11
"228",1998,"FEMALE",1464,19,"N",30,6,1,"4",11
"228",1998,"FEMALE",1464,19,"N",30,6,3,"-",11
"228",1998,"FEMALE",1465,30,"X",38,5,15,"-",12
"228",1998,"FEMALE",1465,30,"X",38,5,17,"-",12
"228",1998,"FEMALE",1465,30,"X",38,5,19,"4",12
"228",1998,"FEMALE",1465,30,"X",38,5,22,"4",12
"228",1998,"FEMALE",1465,30,"X",38,5,24,"-",12
"228",1998,"FEMALE",1465,30,"X",38,5,26,"-",12
"228",1998,"FEMALE",1465,30,"X",38,5,28,"-",12
"228",1998,"FEMALE",1465,30,"X",38,6,1,"-",12
"228",1998,"FEMALE",1465,30,"X",38,6,3,"-",12
"228",1998,"FEMALE",1465,31,"EE",39,5,15,"-",12
"228",1998,"FEMALE",1465,31,"EE",39,5,17,"-",12
"228",1998,"FEMALE",1465,31,"EE",39,5,19,"-",12
"228",1998,"FEMALE",1465,31,"EE",39,5,22,"4",12
"228",1998,"FEMALE",1465,31,"EE",39,5,24,"4",12
"228",1998,"FEMALE",1465,31,"EE",39,5,26,"4",12
"228",1998,"FEMALE",1465,31,"EE",39,5,28,"-",12
"228",1998,"FEMALE",1465,31,"EE",39,6,1,"-",12
"228",1998,"FEMALE",1465,31,"EE",39,6,3,"-",12
"228",1998,"FEMALE",1466,28,"O",40,5,15,"-",11
"228",1998,"FEMALE",1466,28,"O",40,5,17,"-",11
"228",1998,"FEMALE",1466,28,"O",40,5,19,"-",11
"228",1998,"FEMALE",1466,28,"O",40,5,22,"4",11
"228",1998,"FEMALE",1466,28,"O",40,5,24,"4",11
"228",1998,"FEMALE",1466,28,"O",40,5,26,"4",11
"228",1998,"FEMALE",1466,28,"O",40,5,28,"4",11
"228",1998,"FEMALE",1466,28,"O",40,6,1,"-",11
"228",1998,"FEMALE",1466,28,"O",40,6,3,"-",11
"228",1998,"FEMALE",1466,29,"Z",34,5,15,"-",12
"228",1998,"FEMALE",1466,29,"Z",34,5,17,"-",12
"228",1998,"FEMALE",1466,29,"Z",34,5,19,"-",12
"228",1998,"FEMALE",1466,29,"Z",34,5,22,"4",12
"228",1998,"FEMALE",1466,29,"Z",34,5,24,"4",12
"228",1998,"FEMALE",1466,29,"Z",34,5,26,"4",12
"228",1998,"FEMALE",1466,29,"Z",34,5,28,"4",12
"228",1998,"FEMALE",1466,29,"Z",34,6,1,"4",12
"228",1998,"FEMALE",1466,29,"Z",34,6,3,"-",12
"228",1998,"FEMALE",1467,28,"P",40,5,15,"4",11
"228",1998,"FEMALE",1467,28,"P",40,5,17,"4",11
"228",1998,"FEMALE",1467,28,"P",40,5,19,"4",11
"228",1998,"FEMALE",1467,28,"P",40,5,22,"-",11
"228",1998,"FEMALE",1467,28,"P",40,5,24,"-",11
"228",1998,"FEMALE",1467,28,"P",40,5,26,"-",11
"228",1998,"FEMALE",1467,28,"P",40,5,28,"-",11
"228",1998,"FEMALE",1467,28,"P",40,6,1,"-",11
"228",1998,"FEMALE",1467,28,"P",40,6,3,"-",11
"228",1998,"FEMALE",1467,30,"CC",33,5,15,"-",12
"228",1998,"FEMALE",1467,30,"CC",33,5,17,"-",12
"228",1998,"FEMALE",1467,30,"CC",33,5,19,"4",12
"228",1998,"FEMALE",1467,30,"CC",33,5,22,"4",12
"228",1998,"FEMALE",1467,30,"CC",33,5,24,"4",12
"228",1998,"FEMALE",1467,30,"CC",33,5,26,"4",12
"228",1998,"FEMALE",1467,30,"CC",33,5,28,"-",12
"228",1998,"FEMALE",1467,30,"CC",33,6,1,"-",12
"228",1998,"FEMALE",1467,30,"CC",33,6,3,"-",12
"228",1998,"FEMALE",1532,29,"Q",33,5,15,"-",11
"228",1998,"FEMALE",1532,29,"Q",33,5,17,"4",11
"228",1998,"FEMALE",1532,29,"Q",33,5,19,"4",11
"228",1998,"FEMALE",1532,29,"Q",33,5,22,"4",11
"228",1998,"FEMALE",1532,29,"Q",33,5,24,"4",11
"228",1998,"FEMALE",1532,29,"Q",33,5,26,"4",11
"228",1998,"FEMALE",1532,29,"Q",33,5,28,"-",11
"228",1998,"FEMALE",1532,29,"Q",33,6,1,"-",11
"228",1998,"FEMALE",1532,29,"Q",33,6,3,"-",11
"228",1998,"FEMALE",1532,31,"W",37,5,15,"-",12
"228",1998,"FEMALE",1532,31,"W",37,5,17,"-",12
"228",1998,"FEMALE",1532,31,"W",37,5,19,"4",12
"228",1998,"FEMALE",1532,31,"W",37,5,22,"4",12
"228",1998,"FEMALE",1532,31,"W",37,5,24,"4",12
"228",1998,"FEMALE",1532,31,"W",37,5,26,"4",12
"228",1998,"FEMALE",1532,31,"W",37,5,28,"4",12
"228",1998,"FEMALE",1532,31,"W",37,6,1,"-",12
"228",1998,"FEMALE",1532,31,"W",37,6,3,"-",12
"228",1998,"FEMALE",1533,25,"O",31,5,15,"-",11
"228",1998,"FEMALE",1533,25,"O",31,5,17,"-",11
"228",1998,"FEMALE",1533,25,"O",31,5,19,"4",11
"228",1998,"FEMALE",1533,25,"O",31,5,22,"4",11
"228",1998,"FEMALE",1533,25,"O",31,5,24,"4",11
"228",1998,"FEMALE",1533,25,"O",31,5,26,"4",11
"228",1998,"FEMALE",1533,25,"O",31,5,28,"4",11
"228",1998,"FEMALE",1533,25,"O",31,6,1,"-",11
"228",1998,"FEMALE",1533,25,"O",31,6,3,"-",11
"228",1998,"FEMALE",1533,31,"W",38,5,15,"-",12
"228",1998,"FEMALE",1533,31,"W",38,5,17,"-",12
"228",1998,"FEMALE",1533,31,"W",38,5,19,"4",12
"228",1998,"FEMALE",1533,31,"W",38,5,22,"4",12
"228",1998,"FEMALE",1533,31,"W",38,5,24,"4",12
"228",1998,"FEMALE",1533,31,"W",38,5,26,"4",12
"228",1998,"FEMALE",1533,31,"W",38,5,28,"4",12
"228",1998,"FEMALE",1533,31,"W",38,6,1,"-",12
"228",1998,"FEMALE",1533,31,"W",38,6,3,"-",12
"228",1998,"FEMALE",1536,26,"N",34,5,15,"-",11
"228",1998,"FEMALE",1536,26,"N",34,5,17,"-",11
"228",1998,"FEMALE",1536,26,"N",34,5,19,"-",11
"228",1998,"FEMALE",1536,26,"N",34,5,22,"4",11
"228",1998,"FEMALE",1536,26,"N",34,5,24,"4",11
"228",1998,"FEMALE",1536,26,"N",34,5,26,"4",11
"228",1998,"FEMALE",1536,26,"N",34,5,28,"4",11
"228",1998,"FEMALE",1536,26,"N",34,6,1,"4",11
"228",1998,"FEMALE",1536,26,"N",34,6,3,"-",11
"228",1998,"FEMALE",1536,30,"U",34,5,15,"-",12
"228",1998,"FEMALE",1536,30,"U",34,5,17,"-",12
"228",1998,"FEMALE",1536,30,"U",34,5,19,"-",12
"228",1998,"FEMALE",1536,30,"U",34,5,22,"4",12
"228",1998,"FEMALE",1536,30,"U",34,5,24,"4",12
"228",1998,"FEMALE",1536,30,"U",34,5,26,"4",12
"228",1998,"FEMALE",1536,30,"U",34,5,28,"4",12
"228",1998,"FEMALE",1536,30,"U",34,6,1,"4",12
"228",1998,"FEMALE",1536,30,"U",34,6,3,"-",12
"228",1998,"FEMALE",1538,7,"BB",8,5,15,"-",12
"228",1998,"FEMALE",1538,7,"BB",8,5,17,"-",12
"228",1998,"FEMALE",1538,7,"BB",8,5,19,"-",12
"228",1998,"FEMALE",1538,7,"BB",8,5,22,"4",12
"228",1998,"FEMALE",1538,7,"BB",8,5,24,"4",12
"228",1998,"FEMALE",1538,7,"BB",8,5,26,"4",12
"228",1998,"FEMALE",1538,7,"BB",8,5,28,"4",12
"228",1998,"FEMALE",1538,7,"BB",8,6,1,"4",12
"228",1998,"FEMALE",1538,7,"BB",8,6,3,"-",12
"228",1998,"FEMALE",1538,13,"EE",12,5,15,"-",12
"228",1998,"FEMALE",1538,13,"EE",12,5,17,"-",12
"228",1998,"FEMALE",1538,13,"EE",12,5,19,"-",12
"228",1998,"FEMALE",1538,13,"EE",12,5,22,"4",12
"228",1998,"FEMALE",1538,13,"EE",12,5,24,"4",12
"228",1998,"FEMALE",1538,13,"EE",12,5,26,"4",12
"228",1998,"FEMALE",1538,13,"EE",12,5,28,"4",12
"228",1998,"FEMALE",1538,13,"EE",12,6,1,"-",12
"228",1998,"FEMALE",1538,13,"EE",12,6,3,"-",12
"228",1998,"FEMALE",1539,39,"T",49,5,15,"-",12
"228",1998,"FEMALE",1539,39,"T",49,5,17,"4",12
"228",1998,"FEMALE",1539,39,"T",49,5,19,"4",12
"228",1998,"FEMALE",1539,39,"T",49,5,22,"4",12
"228",1998,"FEMALE",1539,39,"T",49,5,24,"4",12
"228",1998,"FEMALE",1539,39,"T",49,5,26,"4",12
"228",1998,"FEMALE",1539,39,"T",49,5,28,"-",12
"228",1998,"FEMALE",1539,39,"T",49,6,1,"-",12
"228",1998,"FEMALE",1539,39,"T",49,6,3,"-",12
"228",1998,"FEMALE",1539,40,"Y",49,5,15,"-",12
"228",1998,"FEMALE",1539,40,"Y",49,5,17,"4",12
"228",1998,"FEMALE",1539,40,"Y",49,5,19,"4",12
"228",1998,"FEMALE",1539,40,"Y",49,5,22,"4",12
"228",1998,"FEMALE",1539,40,"Y",49,5,24,"-",12
"228",1998,"FEMALE",1539,40,"Y",49,5,26,"-",12
"228",1998,"FEMALE",1539,40,"Y",49,5,28,"-",12
"228",1998,"FEMALE",1539,40,"Y",49,6,1,"-",12
"228",1998,"FEMALE",1539,40,"Y",49,6,3,"-",12
"228",1998,"FEMALE",1540,31,"Y",34,5,15,"-",12
"228",1998,"FEMALE",1540,31,"Y",34,5,17,"4",12
"228",1998,"FEMALE",1540,31,"Y",34,5,19,"4",12
"228",1998,"FEMALE",1540,31,"Y",34,5,22,"4",12
"228",1998,"FEMALE",1540,31,"Y",34,5,24,"4",12
"228",1998,"FEMALE",1540,31,"Y",34,5,26,"4",12
"228",1998,"FEMALE",1540,31,"Y",34,5,28,"-",12
"228",1998,"FEMALE",1540,31,"Y",34,6,1,"-",12
"228",1998,"FEMALE",1540,31,"Y",34,6,3,"-",12
"228",1998,"FEMALE",1540,38,"CC",45,5,15,"4",12
"228",1998,"FEMALE",1540,38,"CC",45,5,17,"4",12
"228",1998,"FEMALE",1540,38,"CC",45,5,19,"4",12
"228",1998,"FEMALE",1540,38,"CC",45,5,22,"-",12
"228",1998,"FEMALE",1540,38,"CC",45,5,24,"-",12
"228",1998,"FEMALE",1540,38,"CC",45,5,26,"-",12
"228",1998,"FEMALE",1540,38,"CC",45,5,28,"-",12
"228",1998,"FEMALE",1540,38,"CC",45,6,1,"-",12
"228",1998,"FEMALE",1540,38,"CC",45,6,3,"-",12
"228",1998,"FEMALE",1560,35,"J",49,5,15,"-",11
"228",1998,"FEMALE",1560,35,"J",49,5,17,"-",11
"228",1998,"FEMALE",1560,35,"J",49,5,19,"-",11
"228",1998,"FEMALE",1560,35,"J",49,5,22,"4",11
"228",1998,"FEMALE",1560,35,"J",49,5,24,"4",11
"228",1998,"FEMALE",1560,35,"J",49,5,26,"4",11
"228",1998,"FEMALE",1560,35,"J",49,5,28,"4",11
"228",1998,"FEMALE",1560,35,"J",49,6,1,"4",11
"228",1998,"FEMALE",1560,35,"J",49,6,3,"-",11
"228",1998,"FEMALE",1560,38,"Y",43,5,15,"-",12
"228",1998,"FEMALE",1560,38,"Y",43,5,17,"-",12
"228",1998,"FEMALE",1560,38,"Y",43,5,19,"-",12
"228",1998,"FEMALE",1560,38,"Y",43,5,22,"4",12
"228",1998,"FEMALE",1560,38,"Y",43,5,24,"4",12
"228",1998,"FEMALE",1560,38,"Y",43,5,26,"4",12
"228",1998,"FEMALE",1560,38,"Y",43,5,28,"4",12
"228",1998,"FEMALE",1560,38,"Y",43,6,1,"4",12
"228",1998,"FEMALE",1560,38,"Y",43,6,3,"-",12
"228",1998,"FEMALE",1563,23,"X",29,5,15,"-",12
"228",1998,"FEMALE",1563,23,"X",29,5,17,"4",12
"228",1998,"FEMALE",1563,23,"X",29,5,19,"4",12
"228",1998,"FEMALE",1563,23,"X",29,5,22,"4",12
"228",1998,"FEMALE",1563,23,"X",29,5,24,"4",12
"228",1998,"FEMALE",1563,23,"X",29,5,26,"4",12
"228",1998,"FEMALE",1563,23,"X",29,5,28,"-",12
"228",1998,"FEMALE",1563,23,"X",29,6,1,"-",12
"228",1998,"FEMALE",1563,23,"X",29,6,3,"-",12
"228",1998,"FEMALE",1563,40,"Q",50,5,15,"-",11
"228",1998,"FEMALE",1563,40,"Q",50,5,17,"4",11
"228",1998,"FEMALE",1563,40,"Q",50,5,19,"4",11
"228",1998,"FEMALE",1563,40,"Q",50,5,22,"4",11
"228",1998,"FEMALE",1563,40,"Q",50,5,24,"4",11
"228",1998,"FEMALE",1563,40,"Q",50,5,26,"4",11
"228",1998,"FEMALE",1563,40,"Q",50,5,28,"-",11
"228",1998,"FEMALE",1563,40,"Q",50,6,1,"-",11
"228",1998,"FEMALE",1563,40,"Q",50,6,3,"-",11
"228",1998,"FEMALE",1571,35,"J",50,5,15,"-",11
"228",1998,"FEMALE",1571,35,"J",50,5,17,"-",11
"228",1998,"FEMALE",1571,35,"J",50,5,19,"-",11
"228",1998,"FEMALE",1571,35,"J",50,5,22,"4",11
"228",1998,"FEMALE",1571,35,"J",50,5,24,"4",11
"228",1998,"FEMALE",1571,35,"J",50,5,26,"4",11
"228",1998,"FEMALE",1571,35,"J",50,5,28,"4",11
"228",1998,"FEMALE",1571,35,"J",50,6,1,"-",11
"228",1998,"FEMALE",1571,35,"J",50,6,3,"-",11
"228",1998,"FEMALE",1571,36,"A",50,5,15,"-",11
"228",1998,"FEMALE",1571,36,"A",50,5,17,"-",11
"228",1998,"FEMALE",1571,36,"A",50,5,19,"4",11
"228",1998,"FEMALE",1571,36,"A",50,5,22,"4",11
"228",1998,"FEMALE",1571,36,"A",50,5,24,"4",11
"228",1998,"FEMALE",1571,36,"A",50,5,26,"4",11
"228",1998,"FEMALE",1571,36,"A",50,5,28,"4",11
"228",1998,"FEMALE",1571,36,"A",50,6,1,"-",11
"228",1998,"FEMALE",1571,36,"A",50,6,3,"-",11
"228",1998,"FEMALE",1581,27,"L",38,5,15,"-",11
"228",1998,"FEMALE",1581,27,"L",38,5,17,"-",11
"228",1998,"FEMALE",1581,27,"L",38,5,19,"-",11
"228",1998,"FEMALE",1581,27,"L",38,5,22,"4",11
"228",1998,"FEMALE",1581,27,"L",38,5,24,"4",11
"228",1998,"FEMALE",1581,27,"L",38,5,26,"4",11
"228",1998,"FEMALE",1581,27,"L",38,5,28,"4",11
"228",1998,"FEMALE",1581,27,"L",38,6,1,"4",11
"228",1998,"FEMALE",1581,27,"L",38,6,3,"-",11
"228",1998,"FEMALE",1581,39,"BB",45,5,15,"-",12
"228",1998,"FEMALE",1581,39,"BB",45,5,17,"-",12
"228",1998,"FEMALE",1581,39,"BB",45,5,19,"4",12
"228",1998,"FEMALE",1581,39,"BB",45,5,22,"4",12
"228",1998,"FEMALE",1581,39,"BB",45,5,24,"4",12
"228",1998,"FEMALE",1581,39,"BB",45,5,26,"4",12
"228",1998,"FEMALE",1581,39,"BB",45,5,28,"4",12
"228",1998,"FEMALE",1581,39,"BB",45,6,1,"-",12
"228",1998,"FEMALE",1581,39,"BB",45,6,3,"-",12
"228",1998,"FEMALE",1583,36,"M",49,5,15,"-",11
"228",1998,"FEMALE",1583,36,"M",49,5,17,"-",11
"228",1998,"FEMALE",1583,36,"M",49,5,19,"-",11
"228",1998,"FEMALE",1583,36,"M",49,5,22,"4",11
"228",1998,"FEMALE",1583,36,"M",49,5,24,"4",11
"228",1998,"FEMALE",1583,36,"M",49,5,26,"4",11
"228",1998,"FEMALE",1583,36,"M",49,5,28,"4",11
"228",1998,"FEMALE",1583,36,"M",49,6,1,"-",11
"228",1998,"FEMALE",1583,36,"M",49,6,3,"-",11
"228",1998,"FEMALE",1583,38,"BB",44,5,15,"4",12
"228",1998,"FEMALE",1583,38,"BB",44,5,17,"4",12
"228",1998,"FEMALE",1583,38,"BB",44,5,19,"4",12
"228",1998,"FEMALE",1583,38,"BB",44,5,22,"4",12
"228",1998,"FEMALE",1583,38,"BB",44,5,24,"-",12
"228",1998,"FEMALE",1583,38,"BB",44,5,26,"-",12
"228",1998,"FEMALE",1583,38,"BB",44,5,28,"-",12
"228",1998,"FEMALE",1583,38,"BB",44,6,1,"-",12
"228",1998,"FEMALE",1583,38,"BB",44,6,3,"-",12
"228",1998,"FEMALE",1584,26,"O",37,5,15,"-",11
"228",1998,"FEMALE",1584,26,"O",37,5,17,"-",11
"228",1998,"FEMALE",1584,26,"O",37,5,19,"4",11
"228",1998,"FEMALE",1584,26,"O",37,5,22,"4",11
"228",1998,"FEMALE",1584,26,"O",37,5,24,"4",11
"228",1998,"FEMALE",1584,26,"O",37,5,26,"4",11
"228",1998,"FEMALE",1584,26,"O",37,5,28,"4",11
"228",1998,"FEMALE",1584,26,"O",37,6,1,"-",11
"228",1998,"FEMALE",1584,26,"O",37,6,3,"-",11
"228",1998,"FEMALE",1584,39,"DD",48,5,15,"4",12
"228",1998,"FEMALE",1584,39,"DD",48,5,17,"4",12
"228",1998,"FEMALE",1584,39,"DD",48,5,19,"4",12
"228",1998,"FEMALE",1584,39,"DD",48,5,22,"4",12
"228",1998,"FEMALE",1584,39,"DD",48,5,24,"-",12
"228",1998,"FEMALE",1584,39,"DD",48,5,26,"-",12
"228",1998,"FEMALE",1584,39,"DD",48,5,28,"-",12
"228",1998,"FEMALE",1584,39,"DD",48,6,1,"-",12
"228",1998,"FEMALE",1584,39,"DD",48,6,3,"-",12
"228",1998,"FEMALE",1585,33,"L",43,5,15,"-",11
"228",1998,"FEMALE",1585,33,"L",43,5,17,"-",11
"228",1998,"FEMALE",1585,33,"L",43,5,19,"4",11
"228",1998,"FEMALE",1585,33,"L",43,5,22,"4",11
"228",1998,"FEMALE",1585,33,"L",43,5,24,"4",11
"228",1998,"FEMALE",1585,33,"L",43,5,26,"4",11
"228",1998,"FEMALE",1585,33,"L",43,5,28,"-",11
"228",1998,"FEMALE",1585,33,"L",43,6,1,"-",11
"228",1998,"FEMALE",1585,33,"L",43,6,3,"-",11
"228",1998,"FEMALE",1585,38,"CC",43,5,15,"-",12
"228",1998,"FEMALE",1585,38,"CC",43,5,17,"4",12
"228",1998,"FEMALE",1585,38,"CC",43,5,19,"4",12
"228",1998,"FEMALE",1585,38,"CC",43,5,22,"4",12
"228",1998,"FEMALE",1585,38,"CC",43,5,24,"4",12
"228",1998,"FEMALE",1585,38,"CC",43,5,26,"4",12
"228",1998,"FEMALE",1585,38,"CC",43,5,28,"-",12
"228",1998,"FEMALE",1585,38,"CC",43,6,1,"-",12
"228",1998,"FEMALE",1585,38,"CC",43,6,3,"-",12
"228",1998,"FEMALE",1586,37,"BB",46,5,15,"4",12
"228",1998,"FEMALE",1586,37,"BB",46,5,17,"4",12
"228",1998,"FEMALE",1586,37,"BB",46,5,19,"4",12
"228",1998,"FEMALE",1586,37,"BB",46,5,22,"4",12
"228",1998,"FEMALE",1586,37,"BB",46,5,24,"-",12
"228",1998,"FEMALE",1586,37,"BB",46,5,26,"-",12
"228",1998,"FEMALE",1586,37,"BB",46,5,28,"-",12
"228",1998,"FEMALE",1586,37,"BB",46,6,1,"-",12
"228",1998,"FEMALE",1586,37,"BB",46,6,3,"-",12
"228",1998,"FEMALE",1586,39,"EE",49,5,15,"-",12
"228",1998,"FEMALE",1586,39,"EE",49,5,17,"4",12
"228",1998,"FEMALE",1586,39,"EE",49,5,19,"4",12
"228",1998,"FEMALE",1586,39,"EE",49,5,22,"4",12
"228",1998,"FEMALE",1586,39,"EE",49,5,24,"4",12
"228",1998,"FEMALE",1586,39,"EE",49,5,26,"4",12
"228",1998,"FEMALE",1586,39,"EE",49,5,28,"-",12
"228",1998,"FEMALE",1586,39,"EE",49,6,1,"-",12
"228",1998,"FEMALE",1586,39,"EE",49,6,3,"-",12
"228",1998,"FEMALE",1588,5,"W",4,5,15,"4",12
"228",1998,"FEMALE",1588,5,"W",4,5,17,"4",12
"228",1998,"FEMALE",1588,5,"W",4,5,19,"4",12
"228",1998,"FEMALE",1588,5,"W",4,5,22,"4",12
"228",1998,"FEMALE",1588,5,"W",4,5,24,"4",12
"228",1998,"FEMALE",1588,5,"W",4,5,26,"-",12
"228",1998,"FEMALE",1588,5,"W",4,5,28,"-",12
"228",1998,"FEMALE",1588,5,"W",4,6,1,"-",12
"228",1998,"FEMALE",1588,5,"W",4,6,3,"-",12
"228",1998,"FEMALE",1588,26,"N",36,5,15,"-",11
"228",1998,"FEMALE",1588,26,"N",36,5,17,"-",11
"228",1998,"FEMALE",1588,26,"N",36,5,19,"4",11
"228",1998,"FEMALE",1588,26,"N",36,5,22,"4",11
"228",1998,"FEMALE",1588,26,"N",36,5,24,"4",11
"228",1998,"FEMALE",1588,26,"N",36,5,26,"4",11
"228",1998,"FEMALE",1588,26,"N",36,5,28,"-",11
"228",1998,"FEMALE",1588,26,"N",36,6,1,"-",11
"228",1998,"FEMALE",1588,26,"N",36,6,3,"-",11
